# time(s), cam_used[0], cam_used[1], cam_used[2], cam_used[3], cam_rows[0], cam_rows[1], cam_rows[2], cam_rows[3], cam_sol[0][0], cam_sol[0][1], cam_sol[0][2], cam_sol[0][3], cam_sol[0][4], cam_sol[0][5], cam_sol[0][6], cam_sol[1][0], cam_sol[1][1], cam_sol[1][2], cam_sol[1][3], cam_sol[1][4], cam_sol[1][5], cam_sol[1][6], cam_sol[2][0], cam_sol[2][1], cam_sol[2][2], cam_sol[2][3], cam_sol[2][4], cam_sol[2][5], cam_sol[2][6], cam_sol[3][0], cam_sol[3][1], cam_sol[3][2], cam_sol[3][3], cam_sol[3][4], cam_sol[3][5], cam_sol[3][6], cam_rot_std[0], cam_trans_std[0], cam_rot_std[1], cam_trans_std[1], cam_rot_std[2], cam_trans_std[2], cam_rot_std[3], cam_trans_std[3], total_rot_std, total_trans_std, level0_avg_total_rows, rot_max_eig_post, trans_max_eig_post, median_patch_count
1649856247.541212797, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.001419907, 0.000522208, 0.000824189, -0.000317804, 0.000689682, 0.002233038, 0.305248546, -0.002048813, 0.001270627, -0.000041848, -0.000113996, -0.001133994, 0.005634199, 0.243927025, 0.0, 0.0, 0.0, 0.0, 0.000064865, 0.000110983, 0.000046842, 0.000144553, 0.000056621, 0.000134524, 6.000000000, 0.000000785, 0.000002690, 0.000000000
1649856247.591209888, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.002976888, 0.002479543, 0.000959644, 0.000452482, 0.001177140, 0.008615650, 0.579598482, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000132266, 0.000235057, 0.0, 0.0, 0.000132266, 0.000235057, 3.000000000, 0.000000822, 0.000003397, 0.000000000
1649856247.641206741, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.002976888, 0.002479543, 0.000959644, 0.000452482, 0.001177140, 0.008615650, 0.579598482, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000132266, 0.000235057, 0.0, 0.0, 0.0, 0.0, 0.000132266, 0.000235057, 0.000000000, 0.000000795, 0.000003900, 0.000000000
1649856247.691203594, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000752617, 0.000596532, -0.000019532, -0.000078927, -0.000472527, 0.002566129, 0.121830106, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000147434, 0.000539098, 0.0, 0.0, 0.000147434, 0.000539098, 1.000000000, 0.000000882, 0.000003515, 0.000000000
1649856247.741200447, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000752617, 0.000596532, -0.000019532, -0.000078927, -0.000472527, 0.002566129, 0.121830106, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000147434, 0.000539098, 0.0, 0.0, 0.000147434, 0.000539098, 0.000000000, 0.000000839, 0.000003072, 0.000000000
1649856247.791197538, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000752617, 0.000596532, -0.000019532, -0.000078927, -0.000472527, 0.002566129, 0.121830106, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000147434, 0.000539098, 0.0, 0.0, 0.0, 0.0, 0.000147434, 0.000539098, 0.000000000, 0.000000907, 0.000002790, 0.000000000
1649856247.841194391, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000752617, 0.000596532, -0.000019532, -0.000078927, -0.000472527, 0.002566129, 0.121830106, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000147434, 0.000539098, 0.0, 0.0, 0.0, 0.0, 0.000147434, 0.000539098, 0.000000000, 0.000000897, 0.000002616, 0.000000000
1649856247.891191244, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.003644953, -0.000956095, -0.000297606, 0.000314826, -0.002311581, 0.004022289, 0.992690085, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000089785, 0.000102960, 0.0, 0.0, 0.000089785, 0.000102960, 2.000000000, 0.000000752, 0.000000367, 0.000000000
1649856247.941188097, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.003644953, -0.000956095, -0.000297606, 0.000314826, -0.002311581, 0.004022289, 0.992690085, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000089785, 0.000102960, 0.0, 0.0, 0.0, 0.0, 0.000089785, 0.000102960, 0.000000000, 0.000000788, 0.000000257, 0.000000000
1649856247.991185188, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.002414084, -0.000627569, 0.000143422, 0.000207071, 0.000317238, -0.000895810, 0.306559298, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000282313, 0.000095497, 0.0, 0.0, 0.000282313, 0.000095497, 1.000000000, 0.000001043, 0.000000832, 0.000000000
1649856248.041182041, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.002414084, -0.000627569, 0.000143422, 0.000207071, 0.000317238, -0.000895810, 0.306559298, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000282313, 0.000095497, 0.0, 0.0, 0.0, 0.0, 0.000282313, 0.000095497, 0.000000000, 0.000000997, 0.000001821, 0.000000000
1649856248.091178894, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.002414084, -0.000627569, 0.000143422, 0.000207071, 0.000317238, -0.000895810, 0.306559298, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000282313, 0.000095497, 0.0, 0.0, 0.0, 0.0, 0.000282313, 0.000095497, 0.000000000, 0.000001142, 0.000003233, 0.000000000
1649856248.141175985, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.002414084, -0.000627569, 0.000143422, 0.000207071, 0.000317238, -0.000895810, 0.306559298, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000282313, 0.000095497, 0.0, 0.0, 0.0, 0.0, 0.000282313, 0.000095497, 0.000000000, 0.000001091, 0.000003533, 0.000000000
1649856248.191172838, 1, 0, 0, 1, 0, 0, 0, 0, 0.001587771, 0.000419561, -0.000038472, -0.000301613, -0.000178001, 0.002322234, 0.190406334, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000090779, 0.000167119, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000090779, 0.000167119, 1.000000000, 0.000001276, 0.000004182, 0.000000000
1649856248.241169691, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.001420818, 0.001357390, 0.005252527, 0.003797312, 0.004003095, -0.001025594, 0.296766208, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000223530, 0.000310889, 0.0, 0.0, 0.000223530, 0.000310889, 1.000000000, 0.000001253, 0.000004114, 0.000000000
1649856248.291166782, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.005831620, 0.003723726, 0.000624386, -0.000362095, -0.000634746, 0.013388774, 0.214713717, 0.000323005, -0.000136777, -0.000031132, 0.000008939, 0.000105402, -0.000578737, 0.262391848, 0.0, 0.0, 0.0, 0.0, 0.000244450, 0.000488259, 0.000218551, 0.000576261, 0.000228161, 0.000557005, 3.000000000, 0.000001226, 0.000002730, 0.000000000
1649856248.341163635, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.002505190, 0.000831885, -0.002643146, 0.001058321, 0.004679215, 0.003472782, 0.131643702, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000084580, 0.000242136, 0.0, 0.0, 0.0, 0.0, 0.000084580, 0.000242136, 1.000000000, 0.000001094, 0.000000455, 0.000000000
1649856248.391160488, 1, 0, 0, 1, 0, 0, 0, 0, -0.012032131, 0.000879808, 0.000591459, 0.001110292, -0.002791919, 0.003201932, 0.308531446, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000184337, 0.000093555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000184337, 0.000093555, 2.000000000, 0.000001189, 0.000000840, 0.000000000
1649856248.441157341, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.002884670, 0.000532261, 0.001062780, 0.000224552, 0.000484266, 0.001594751, 0.754597913, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000334659, 0.000220736, 0.0, 0.0, 0.000334659, 0.000220736, 2.000000000, 0.000001148, 0.000001624, 0.000000000
1649856248.491154194, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.002884670, 0.000532261, 0.001062780, 0.000224552, 0.000484266, 0.001594751, 0.754597913, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000334659, 0.000220736, 0.0, 0.0, 0.000334659, 0.000220736, 0.000000000, 0.000001273, 0.000002419, 0.000000000
1649856248.541151285, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.002884670, 0.000532261, 0.001062780, 0.000224552, 0.000484266, 0.001594751, 0.754597913, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000334659, 0.000220736, 0.0, 0.0, 0.0, 0.0, 0.000334659, 0.000220736, 0.000000000, 0.000001288, 0.000002883, 0.000000000
1649856248.566149712, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.002884670, 0.000532261, 0.001062780, 0.000224552, 0.000484266, 0.001594751, 0.754597913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000334659, 0.000220736, 0.000334659, 0.000220736, 0.000000000, 0.000001020, 0.000002399, 0.000000000
1649856248.591148138, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.012368009, 0.004313292, -0.001864758, 0.000516077, -0.000213240, 0.023670939, 0.444356168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000712839, 0.001330349, 0.000712839, 0.001330349, 1.000000000, 0.000001337, 0.000001987, 0.000000000
1649856248.641144991, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.012368009, 0.004313292, -0.001864758, 0.000516077, -0.000213240, 0.023670939, 0.444356168, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000712839, 0.001330349, 0.0, 0.0, 0.0, 0.0, 0.000712839, 0.001330349, 0.000000000, 0.000002004, 0.000002241, 0.000000000
1649856248.691141844, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.005927622, 0.002761465, 0.004483808, -0.009573524, -0.011468702, 0.001826077, 0.676427527, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000241761, 0.000531520, 0.0, 0.0, 0.000241761, 0.000531520, 3.000000000, 0.000001428, 0.000001376, 0.000000000
1649856248.741138697, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.005927622, 0.002761465, 0.004483808, -0.009573524, -0.011468702, 0.001826077, 0.676427527, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000241761, 0.000531520, 0.0, 0.0, 0.0, 0.0, 0.000241761, 0.000531520, 0.000000000, 0.000001227, 0.000000921, 0.000000000
1649856248.791135788, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.005927622, 0.002761465, 0.004483808, -0.009573524, -0.011468702, 0.001826077, 0.676427527, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000241761, 0.000531520, 0.0, 0.0, 0.000241761, 0.000531520, 0.000000000, 0.000001243, 0.000000769, 0.000000000
1649856248.841132641, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000230423, 0.000435313, 0.000208568, -0.000492589, -0.000427492, 0.001138162, 0.176499033, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000136758, 0.000207232, 0.0, 0.0, 0.0, 0.0, 0.000136758, 0.000207232, 1.000000000, 0.000001030, 0.000001256, 0.000000000
1649856248.891129494, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000610453, 0.001007287, 0.000382107, -0.000901924, -0.000748297, 0.003001767, 0.184299957, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000203979, 0.000365055, 0.0, 0.0, 0.0, 0.0, 0.000203979, 0.000365055, 1.000000000, 0.000001033, 0.000001699, 0.000000000
1649856248.941126585, 0, 1, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000610453, 0.001007287, 0.000382107, -0.000901924, -0.000748297, 0.003001767, 0.184299957, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000203979, 0.000365055, 0.0, 0.0, 0.0, 0.0, 0.000203979, 0.000365055, 0.000000000, 0.000000957, 0.000001875, 0.000000000
1649856248.991123438, 1, 0, 0, 1, 0, 0, 0, 0, -0.000610453, 0.001007287, 0.000382107, -0.000901924, -0.000748297, 0.003001767, 0.184299957, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000203979, 0.000365055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000203979, 0.000365055, 0.000000000, 0.000000996, 0.000001998, 0.000000000
1649856249.041120291, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000610453, 0.001007287, 0.000382107, -0.000901924, -0.000748297, 0.003001767, 0.184299957, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000203979, 0.000365055, 0.0, 0.0, 0.000203979, 0.000365055, 0.000000000, 0.000000827, 0.000001864, 0.000000000
1649856249.091117382, 1, 0, 0, 1, 0, 0, 0, 0, -0.000610453, 0.001007287, 0.000382107, -0.000901924, -0.000748297, 0.003001767, 0.184299957, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000203979, 0.000365055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000203979, 0.000365055, 0.000000000, 0.000000818, 0.000001710, 0.000000000
1649856249.141114235, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000610453, 0.001007287, 0.000382107, -0.000901924, -0.000748297, 0.003001767, 0.184299957, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000203979, 0.000365055, 0.0, 0.0, 0.000203979, 0.000365055, 0.000000000, 0.000000694, 0.000001460, 0.000000000
1649856249.191111088, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000610453, 0.001007287, 0.000382107, -0.000901924, -0.000748297, 0.003001767, 0.184299957, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000203979, 0.000365055, 0.0, 0.0, 0.000203979, 0.000365055, 0.000000000, 0.000000694, 0.000001388, 0.000000000
1649856249.241107941, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.000610453, 0.001007287, 0.000382107, -0.000901924, -0.000748297, 0.003001767, 0.184299957, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000203979, 0.000365055, 0.0, 0.0, 0.000203979, 0.000365055, 0.000000000, 0.000000614, 0.000001383, 0.000000000
1649856249.291105032, 1, 0, 0, 1, 0, 0, 0, 0, -0.000610453, 0.001007287, 0.000382107, -0.000901924, -0.000748297, 0.003001767, 0.184299957, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000203979, 0.000365055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000203979, 0.000365055, 0.000000000, 0.000000608, 0.000001403, 0.000000000
1649856249.341101885, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.003895019, 0.001430745, 0.002274564, -0.000440075, -0.005140076, 0.004431724, 0.690823027, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000531488, 0.000682349, 0.0, 0.0, 0.000531488, 0.000682349, 1.000000000, 0.000000500, 0.000001386, 0.000000000
1649856249.391098738, 1, 0, 0, 1, 0, 0, 0, 0, -0.003895019, 0.001430745, 0.002274564, -0.000440075, -0.005140076, 0.004431724, 0.690823027, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000531488, 0.000682349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000531488, 0.000682349, 0.000000000, 0.000000466, 0.000001262, 0.000000000
1649856249.416097403, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.016043863, 0.004835847, 0.005093414, -0.000943519, -0.008016421, 0.015090136, 1.847091186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000292148, 0.000369042, 0.000292148, 0.000369042, 3.000000000, 0.000000432, 0.000001072, 0.000000000
1649856249.441095591, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.016043863, 0.004835847, 0.005093414, -0.000943519, -0.008016421, 0.015090136, 1.847091186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000292148, 0.000369042, 0.000292148, 0.000369042, 0.000000000, 0.000000413, 0.000000943, 0.000000000
1649856249.491092682, 0, 0, 1, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, -0.016043863, 0.004835847, 0.005093414, -0.000943519, -0.008016421, 0.015090136, 1.847091186, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000292148, 0.000369042, 0.0, 0.0, 0.000292148, 0.000369042, 0.000000000, 0.000000481, 0.000001175, 0.000000000
