# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], level0_avg_total_rows
1618223082.041885614, 0.000000434, 0.000000990, 0.000001530, 0.000002590, 0.000004713, 0.000007621, 0.000000434, 0.000000990, 0.000001530, 0.000002590, 0.000004713, 0.000007621, 1, 1, 39.000000000
1618223082.075218678, 0.000000535, 0.000000564, 0.000000731, 0.000003442, 0.000004591, 0.000007894, 0.000000535, 0.000000564, 0.000000731, 0.000003442, 0.000004591, 0.000007894, 1, 1, 73.000000000
1618223082.108551502, 0.000000136, 0.000000210, 0.000000657, 0.000003484, 0.000004431, 0.000008454, 0.000000136, 0.000000210, 0.000000657, 0.000003484, 0.000004431, 0.000008454, 1, 1, 42.000000000
1618223082.141884565, 0.000000551, 0.000000906, 0.000001389, 0.000003981, 0.000005556, 0.000009104, 0.000000551, 0.000000906, 0.000001389, 0.000003981, 0.000005556, 0.000009104, 1, 1, 35.000000000
1618223082.208550453, 0.000000088, 0.000000169, 0.000000201, 0.000002213, 0.000004435, 0.000008691, 0.000000088, 0.000000169, 0.000000201, 0.000002213, 0.000004435, 0.000008691, 1, 1, 13.000000000
1618223082.241883516, 0.000000289, 0.000000575, 0.000001395, 0.000002439, 0.000005374, 0.000008295, 0.000000289, 0.000000575, 0.000001395, 0.000002439, 0.000005374, 0.000008295, 1, 1, 32.000000000
1618223082.275216341, 0.000000255, 0.000000292, 0.000000610, 0.000002787, 0.000005084, 0.000008505, 0.000000255, 0.000000292, 0.000000610, 0.000002787, 0.000005084, 0.000008505, 1, 1, 84.000000000
1618223082.308549404, 0.000000119, 0.000000178, 0.000000503, 0.000002974, 0.000004920, 0.000009163, 0.000000119, 0.000000178, 0.000000503, 0.000002974, 0.000004920, 0.000009163, 1, 1, 49.000000000
1618223082.341882229, 0.000000343, 0.000001465, 0.000001524, 0.000003531, 0.000006499, 0.000010053, 0.000000343, 0.000001465, 0.000001524, 0.000003531, 0.000006499, 0.000010053, 1, 1, 25.000000000
1618223082.408548117, 0.000000052, 0.000000172, 0.000000223, 0.000002325, 0.000005264, 0.000008186, 0.000000052, 0.000000172, 0.000000223, 0.000002325, 0.000005264, 0.000008186, 1, 1, 21.000000000
1618223082.441880941, 0.000000409, 0.000000593, 0.000001634, 0.000002651, 0.000006495, 0.000009087, 0.000000409, 0.000000593, 0.000001634, 0.000002651, 0.000006495, 0.000009087, 1, 1, 20.000000000
1618223082.475214005, 0.000000227, 0.000000340, 0.000000543, 0.000003093, 0.000006619, 0.000007716, 0.000000227, 0.000000340, 0.000000543, 0.000003093, 0.000006619, 0.000007716, 1, 1, 47.000000000
1618223082.508547068, 0.000000094, 0.000000277, 0.000000323, 0.000003078, 0.000005720, 0.000007632, 0.000000094, 0.000000277, 0.000000323, 0.000003078, 0.000005720, 0.000007632, 1, 1, 33.000000000
1618223082.541879892, 0.000000456, 0.000001251, 0.000001351, 0.000004108, 0.000006908, 0.000009339, 0.000000456, 0.000001251, 0.000001351, 0.000004108, 0.000006908, 0.000009339, 1, 1, 38.000000000
1618223082.608546019, 0.000000094, 0.000000235, 0.000000268, 0.000002879, 0.000005965, 0.000008634, 0.000000094, 0.000000235, 0.000000268, 0.000002879, 0.000005965, 0.000008634, 1, 1, 36.000000000
1618223082.641878843, 0.000000562, 0.000000895, 0.000001543, 0.000003283, 0.000005632, 0.000009319, 0.000000562, 0.000000895, 0.000001543, 0.000003283, 0.000005632, 0.000009319, 1, 1, 24.000000000
1618223082.675211668, 0.000000390, 0.000000619, 0.000000745, 0.000003673, 0.000004261, 0.000009055, 0.000000390, 0.000000619, 0.000000745, 0.000003673, 0.000004261, 0.000009055, 1, 1, 57.000000000
1618223082.708544731, 0.000000103, 0.000000201, 0.000000387, 0.000002977, 0.000004776, 0.000008188, 0.000000103, 0.000000201, 0.000000387, 0.000002977, 0.000004776, 0.000008188, 1, 1, 41.000000000
1618223082.741877556, 0.000000465, 0.000000761, 0.000001533, 0.000003262, 0.000005062, 0.000009385, 0.000000465, 0.000000761, 0.000001533, 0.000003262, 0.000005062, 0.000009385, 1, 1, 26.000000000
1618223082.808543444, 0.000000067, 0.000000123, 0.000000215, 0.000001441, 0.000005444, 0.000007947, 0.000000067, 0.000000123, 0.000000215, 0.000001441, 0.000005444, 0.000007947, 1, 1, 34.000000000
1618223082.841876507, 0.000000440, 0.000000710, 0.000001543, 0.000001862, 0.000006229, 0.000009329, 0.000000440, 0.000000710, 0.000001543, 0.000001862, 0.000006229, 0.000009329, 1, 1, 34.000000000
1618223082.875209570, 0.000000151, 0.000000231, 0.000000631, 0.000002337, 0.000005672, 0.000007922, 0.000000151, 0.000000231, 0.000000631, 0.000002337, 0.000005672, 0.000007922, 1, 1, 53.000000000
1618223082.908542395, 0.000000091, 0.000000204, 0.000000376, 0.000002478, 0.000007107, 0.000008779, 0.000000091, 0.000000204, 0.000000376, 0.000002478, 0.000007107, 0.000008779, 1, 1, 26.000000000
1618223082.941875458, 0.000000469, 0.000000905, 0.000001670, 0.000002971, 0.000008598, 0.000010871, 0.000000469, 0.000000905, 0.000001670, 0.000002971, 0.000008598, 0.000010871, 1, 1, 29.000000000
1618223083.008541346, 0.000000139, 0.000000146, 0.000000403, 0.000003251, 0.000005950, 0.000007478, 0.000000139, 0.000000146, 0.000000403, 0.000003251, 0.000005950, 0.000007478, 1, 1, 17.000000000
1618223083.041874170, 0.000001181, 0.000001388, 0.000001483, 0.000004220, 0.000007102, 0.000009310, 0.000001181, 0.000001388, 0.000001483, 0.000004220, 0.000007102, 0.000009310, 1, 1, 7.000000000
1618223083.075207233, 0.000000534, 0.000000815, 0.000001113, 0.000004886, 0.000006497, 0.000009586, 0.000000534, 0.000000815, 0.000001113, 0.000004886, 0.000006497, 0.000009586, 1, 1, 30.000000000
1618223083.108540058, 0.000000224, 0.000000251, 0.000000718, 0.000004004, 0.000008148, 0.000010725, 0.000000224, 0.000000251, 0.000000718, 0.000004004, 0.000008148, 0.000010725, 1, 1, 9.000000000
1618223083.141873121, 0.000001447, 0.000001692, 0.000001776, 0.000005278, 0.000010629, 0.000013898, 0.000001447, 0.000001692, 0.000001776, 0.000005278, 0.000010629, 0.000013898, 1, 1, 33.000000000
1618223083.208539009, 0.000000156, 0.000000235, 0.000000507, 0.000003983, 0.000008574, 0.000010503, 0.000000156, 0.000000235, 0.000000507, 0.000003983, 0.000008574, 0.000010503, 1, 1, 19.000000000
1618223083.241872072, 0.000000735, 0.000001836, 0.000002047, 0.000004758, 0.000010607, 0.000013100, 0.000000735, 0.000001836, 0.000002047, 0.000004758, 0.000010607, 0.000013100, 1, 1, 18.000000000
1618223083.275204897, 0.000000193, 0.000000453, 0.000000506, 0.000003941, 0.000009038, 0.000011410, 0.000000193, 0.000000453, 0.000000506, 0.000003941, 0.000009038, 0.000011410, 1, 1, 34.000000000
1618223083.308537960, 0.000000166, 0.000000254, 0.000000789, 0.000004149, 0.000009115, 0.000012573, 0.000000166, 0.000000254, 0.000000789, 0.000004149, 0.000009115, 0.000012573, 1, 1, 24.000000000
1618223083.375203848, 0.000000310, 0.000000491, 0.000000532, 0.000004432, 0.000009596, 0.000013807, 0.000000310, 0.000000491, 0.000000532, 0.000004432, 0.000009596, 0.000013807, 1, 1, 29.000000000
1618223083.408536673, 0.000000149, 0.000000303, 0.000000854, 0.000004604, 0.000009068, 0.000015206, 0.000000149, 0.000000303, 0.000000854, 0.000004604, 0.000009068, 0.000015206, 1, 1, 20.000000000
1618223083.441869736, 0.000001297, 0.000002019, 0.000002208, 0.000006097, 0.000012092, 0.000019835, 0.000001297, 0.000002019, 0.000002208, 0.000006097, 0.000012092, 0.000019835, 1, 1, 25.000000000
1618223083.475202560, 0.000000247, 0.000000420, 0.000000591, 0.000004365, 0.000009282, 0.000014878, 0.000000247, 0.000000420, 0.000000591, 0.000004365, 0.000009282, 0.000014878, 1, 1, 38.000000000
1618223083.508535624, 0.000000107, 0.000000282, 0.000000314, 0.000003452, 0.000007515, 0.000014080, 0.000000107, 0.000000282, 0.000000314, 0.000003452, 0.000007515, 0.000014080, 1, 1, 26.000000000
1618223083.575201511, 0.000000315, 0.000000969, 0.000001259, 0.000004759, 0.000010711, 0.000016169, 0.000000315, 0.000000969, 0.000001259, 0.000004759, 0.000010711, 0.000016169, 1, 1, 45.000000000
1618223083.608534336, 0.000000215, 0.000000303, 0.000000690, 0.000004504, 0.000010304, 0.000016855, 0.000000215, 0.000000303, 0.000000690, 0.000004504, 0.000010304, 0.000016855, 1, 1, 29.000000000
1618223083.641867399, 0.000001360, 0.000001802, 0.000002326, 0.000006348, 0.000013429, 0.000020769, 0.000001360, 0.000001802, 0.000002326, 0.000006348, 0.000013429, 0.000020769, 1, 1, 38.000000000
1618223083.675200462, 0.000000479, 0.000001028, 0.000001238, 0.000006117, 0.000012959, 0.000018630, 0.000000479, 0.000001028, 0.000001238, 0.000006117, 0.000012959, 0.000018630, 1, 1, 40.000000000
1618223083.708533287, 0.000000213, 0.000000252, 0.000000489, 0.000004452, 0.000011265, 0.000017535, 0.000000213, 0.000000252, 0.000000489, 0.000004452, 0.000011265, 0.000017535, 1, 1, 21.000000000
1618223083.741866350, 0.000000738, 0.000002045, 0.000002282, 0.000006218, 0.000014247, 0.000021277, 0.000000738, 0.000002045, 0.000002282, 0.000006218, 0.000014247, 0.000021277, 1, 1, 33.000000000
1618223083.808532238, 0.000000271, 0.000000487, 0.000000675, 0.000005243, 0.000011426, 0.000016232, 0.000000271, 0.000000487, 0.000000675, 0.000005243, 0.000011426, 0.000016232, 1, 1, 26.000000000
1618223083.841865063, 0.000001675, 0.000002319, 0.000002541, 0.000007308, 0.000014519, 0.000020456, 0.000001675, 0.000002319, 0.000002541, 0.000007308, 0.000014519, 0.000020456, 1, 1, 27.000000000
1618223083.875198126, 0.000000399, 0.000000803, 0.000000956, 0.000006868, 0.000008968, 0.000017657, 0.000000399, 0.000000803, 0.000000956, 0.000006868, 0.000008968, 0.000017657, 1, 1, 29.000000000
1618223083.908530951, 0.000000715, 0.000001277, 0.000001826, 0.000008136, 0.000009924, 0.000017435, 0.000000715, 0.000001277, 0.000001826, 0.000008136, 0.000009924, 0.000017435, 1, 1, 5.000000000
1618223083.941864014, 0.000001279, 0.000002781, 0.000003183, 0.000009882, 0.000011539, 0.000022006, 0.000001279, 0.000002781, 0.000003183, 0.000009882, 0.000011539, 0.000022006, 1, 1, 14.000000000
1618223084.008529902, 0.000000246, 0.000000798, 0.000000954, 0.000009675, 0.000010814, 0.000017949, 0.000000246, 0.000000798, 0.000000954, 0.000009675, 0.000010814, 0.000017949, 1, 1, 2.000000000
1618223084.041862965, 0.000000990, 0.000002238, 0.000002551, 0.000009599, 0.000011327, 0.000021158, 0.000000990, 0.000002238, 0.000002551, 0.000009599, 0.000011327, 0.000021158, 1, 1, 13.000000000
1618223084.075195789, 0.000000707, 0.000001705, 0.000003006, 0.000010812, 0.000012143, 0.000024725, 0.000000707, 0.000001705, 0.000003006, 0.000010812, 0.000012143, 0.000024725, 1, 1, 42.000000000
1618223084.108528852, 0.000001483, 0.000002460, 0.000002854, 0.000014283, 0.000015287, 0.000026177, 0.000001483, 0.000002460, 0.000002854, 0.000014283, 0.000015287, 0.000026177, 1, 1, 27.000000000
1618223084.141861677, 0.000001731, 0.000003627, 0.000004616, 0.000015639, 0.000018847, 0.000031311, 0.000001731, 0.000003627, 0.000004616, 0.000015639, 0.000018847, 0.000031311, 1, 1, 15.000000000
1618223084.208527565, 0.000000339, 0.000001046, 0.000002097, 0.000017602, 0.000020444, 0.000029491, 0.000000339, 0.000001046, 0.000002097, 0.000017602, 0.000020444, 0.000029491, 1, 1, 10.000000000
1618223084.241860628, 0.000001320, 0.000003022, 0.000003718, 0.000017163, 0.000024865, 0.000036512, 0.000001320, 0.000003022, 0.000003718, 0.000017163, 0.000024865, 0.000036512, 1, 1, 13.000000000
1618223084.275193453, 0.000001055, 0.000001775, 0.000004477, 0.000016973, 0.000021252, 0.000028511, 0.000001055, 0.000001775, 0.000004477, 0.000016973, 0.000021252, 0.000028511, 1, 1, 39.000000000
1618223084.308526516, 0.000001644, 0.000001992, 0.000004418, 0.000019201, 0.000021522, 0.000032028, 0.000001644, 0.000001992, 0.000004418, 0.000019201, 0.000021522, 0.000032028, 1, 1, 18.000000000
1618223084.341859341, 0.000002138, 0.000003688, 0.000006184, 0.000021698, 0.000026492, 0.000037192, 0.000002138, 0.000003688, 0.000006184, 0.000021698, 0.000026492, 0.000037192, 1, 1, 27.000000000
1618223084.408525467, 0.000001023, 0.000001503, 0.000004337, 0.000018579, 0.000023950, 0.000029919, 0.000001023, 0.000001503, 0.000004337, 0.000018579, 0.000023950, 0.000029919, 1, 1, 12.000000000
1618223084.441858292, 0.000001510, 0.000003110, 0.000005910, 0.000020082, 0.000029433, 0.000033264, 0.000001510, 0.000003110, 0.000005910, 0.000020082, 0.000029433, 0.000033264, 1, 1, 23.000000000
1618223084.475191116, 0.000000931, 0.000002802, 0.000005698, 0.000005856, 0.000022495, 0.000032879, 0.000000931, 0.000002802, 0.000005698, 0.000005856, 0.000022495, 0.000032879, 1, 1, 47.000000000
1618223084.508524179, 0.000001663, 0.000002033, 0.000004056, 0.000006724, 0.000022874, 0.000028853, 0.000001663, 0.000002033, 0.000004056, 0.000006724, 0.000022874, 0.000028853, 1, 1, 13.000000000
1618223084.541857004, 0.000002319, 0.000003920, 0.000005724, 0.000009336, 0.000023491, 0.000034073, 0.000002319, 0.000003920, 0.000005724, 0.000009336, 0.000023491, 0.000034073, 1, 1, 16.000000000
1618223084.608523130, 0.000000980, 0.000002019, 0.000003859, 0.000008840, 0.000021570, 0.000023946, 0.000000980, 0.000002019, 0.000003859, 0.000008840, 0.000021570, 0.000023946, 1, 1, 2.000000000
1618223084.641855955, 0.000001261, 0.000003831, 0.000004308, 0.000011978, 0.000022716, 0.000027505, 0.000001261, 0.000003831, 0.000004308, 0.000011978, 0.000022716, 0.000027505, 1, 1, 25.000000000
1618223084.675189018, 0.000001797, 0.000004817, 0.000005458, 0.000014888, 0.000017791, 0.000024071, 0.000001797, 0.000004817, 0.000005458, 0.000014888, 0.000017791, 0.000024071, 1, 1, 52.000000000
1618223084.708521843, 0.000001796, 0.000003804, 0.000004442, 0.000012470, 0.000017011, 0.000027863, 0.000001796, 0.000003804, 0.000004442, 0.000012470, 0.000017011, 0.000027863, 1, 1, 17.000000000
1618223084.741854906, 0.000002292, 0.000005220, 0.000006170, 0.000015762, 0.000020442, 0.000026528, 0.000002292, 0.000005220, 0.000006170, 0.000015762, 0.000020442, 0.000026528, 1, 1, 15.000000000
1618223084.808520794, 0.000001246, 0.000001450, 0.000004159, 0.000015211, 0.000019849, 0.000027920, 0.000001246, 0.000001450, 0.000004159, 0.000015211, 0.000019849, 0.000027920, 1, 1, 14.000000000
1618223084.841853619, 0.000001771, 0.000002581, 0.000005334, 0.000014414, 0.000019493, 0.000026168, 0.000001771, 0.000002581, 0.000005334, 0.000014414, 0.000019493, 0.000026168, 1, 1, 29.000000000
1618223084.875186682, 0.000002264, 0.000003272, 0.000003952, 0.000008098, 0.000012764, 0.000026563, 0.000002264, 0.000003272, 0.000003952, 0.000008098, 0.000012764, 0.000026563, 1, 1, 34.000000000
1618223084.908519745, 0.000001893, 0.000002389, 0.000003852, 0.000009194, 0.000013750, 0.000019040, 0.000001893, 0.000002389, 0.000003852, 0.000009194, 0.000013750, 0.000019040, 1, 1, 11.000000000
1618223084.941852570, 0.000002045, 0.000004213, 0.000005421, 0.000012505, 0.000016222, 0.000023725, 0.000002045, 0.000004213, 0.000005421, 0.000012505, 0.000016222, 0.000023725, 1, 1, 9.000000000
1618223085.008518457, 0.000001189, 0.000002447, 0.000003512, 0.000007569, 0.000015838, 0.000027453, 0.000001189, 0.000002447, 0.000003512, 0.000007569, 0.000015838, 0.000027453, 1, 1, 7.000000000
1618223085.041851521, 0.000001823, 0.000002968, 0.000004831, 0.000010374, 0.000017151, 0.000031192, 0.000001823, 0.000002968, 0.000004831, 0.000010374, 0.000017151, 0.000031192, 1, 1, 17.000000000
1618223085.075184345, 0.000003406, 0.000004352, 0.000005923, 0.000011192, 0.000021150, 0.000037758, 0.000003406, 0.000004352, 0.000005923, 0.000011192, 0.000021150, 0.000037758, 1, 1, 24.000000000
1618223085.108517408, 0.000002444, 0.000003050, 0.000004242, 0.000008037, 0.000020597, 0.000032342, 0.000002444, 0.000003050, 0.000004242, 0.000008037, 0.000020597, 0.000032342, 1, 1, 9.000000000
1618223085.141850233, 0.000002568, 0.000004327, 0.000005720, 0.000011182, 0.000020686, 0.000038517, 0.000002568, 0.000004327, 0.000005720, 0.000011182, 0.000020686, 0.000038517, 1, 1, 14.000000000
1618223085.208516121, 0.000001909, 0.000002374, 0.000003312, 0.000009251, 0.000016718, 0.000035515, 0.000001909, 0.000002374, 0.000003312, 0.000009251, 0.000016718, 0.000035515, 1, 1, 6.000000000
1618223085.241849184, 0.000002443, 0.000003731, 0.000004614, 0.000012587, 0.000015390, 0.000040929, 0.000002443, 0.000003731, 0.000004614, 0.000012587, 0.000015390, 0.000040929, 1, 1, 17.000000000
1618223085.275182247, 0.000002936, 0.000004581, 0.000005449, 0.000010538, 0.000015226, 0.000042742, 0.000002936, 0.000004581, 0.000005449, 0.000010538, 0.000015226, 0.000042742, 1, 1, 18.000000000
1618223085.308515072, 0.000001395, 0.000002738, 0.000003488, 0.000009252, 0.000014570, 0.000041516, 0.000001395, 0.000002738, 0.000003488, 0.000009252, 0.000014570, 0.000041516, 1, 1, 6.000000000
1618223085.375180960, 0.000001212, 0.000004355, 0.000005752, 0.000011907, 0.000016641, 0.000033619, 0.000001212, 0.000004355, 0.000005752, 0.000011907, 0.000016641, 0.000033619, 1, 1, 14.000000000
1618223085.441846848, 0.000001082, 0.000001605, 0.000001914, 0.000008883, 0.000012514, 0.000036053, 0.000001082, 0.000001605, 0.000001914, 0.000008883, 0.000012514, 0.000036053, 1, 1, 7.000000000
1618223085.475179672, 0.000001564, 0.000002249, 0.000003044, 0.000007504, 0.000013587, 0.000036498, 0.000001564, 0.000002249, 0.000003044, 0.000007504, 0.000013587, 0.000036498, 1, 1, 15.000000000
1618223085.508512735, 0.000001645, 0.000002088, 0.000002385, 0.000006150, 0.000012753, 0.000034977, 0.000001645, 0.000002088, 0.000002385, 0.000006150, 0.000012753, 0.000034977, 1, 1, 2.000000000
1618223085.541845560, 0.000001700, 0.000003088, 0.000003705, 0.000007995, 0.000013166, 0.000036813, 0.000001700, 0.000003088, 0.000003705, 0.000007995, 0.000013166, 0.000036813, 1, 1, 18.000000000
1618223085.608511448, 0.000001014, 0.000001944, 0.000002677, 0.000007007, 0.000014159, 0.000027834, 0.000001014, 0.000001944, 0.000002677, 0.000007007, 0.000014159, 0.000027834, 1, 1, 13.000000000
1618223085.641844273, 0.000002072, 0.000002394, 0.000003665, 0.000009151, 0.000014271, 0.000023656, 0.000002072, 0.000002394, 0.000003665, 0.000009151, 0.000014271, 0.000023656, 1, 1, 19.000000000
1618223085.675177336, 0.000001649, 0.000002847, 0.000003039, 0.000007002, 0.000011822, 0.000021982, 0.000001649, 0.000002847, 0.000003039, 0.000007002, 0.000011822, 0.000021982, 1, 1, 25.000000000
1618223085.708510160, 0.000001528, 0.000001633, 0.000002525, 0.000006772, 0.000012224, 0.000020773, 0.000001528, 0.000001633, 0.000002525, 0.000006772, 0.000012224, 0.000020773, 1, 1, 2.000000000
1618223085.741843224, 0.000001530, 0.000002664, 0.000004034, 0.000009462, 0.000012177, 0.000017370, 0.000001530, 0.000002664, 0.000004034, 0.000009462, 0.000012177, 0.000017370, 1, 1, 18.000000000
1618223085.775176048, 0.000002593, 0.000003285, 0.000004829, 0.000010124, 0.000014852, 0.000020030, 0.000002593, 0.000003285, 0.000004829, 0.000010124, 0.000014852, 0.000020030, 1, 1, 49.000000000
1618223085.841841936, 0.000000762, 0.000002013, 0.000002141, 0.000008534, 0.000015661, 0.000021471, 0.000000762, 0.000002013, 0.000002141, 0.000008534, 0.000015661, 0.000021471, 1, 1, 7.000000000
1618223085.875174761, 0.000002083, 0.000002432, 0.000002962, 0.000007262, 0.000016912, 0.000023116, 0.000002083, 0.000002432, 0.000002962, 0.000007262, 0.000016912, 0.000023116, 1, 1, 12.000000000
1618223085.908507824, 0.000001441, 0.000001848, 0.000002824, 0.000006654, 0.000016385, 0.000023282, 0.000001441, 0.000001848, 0.000002824, 0.000006654, 0.000016385, 0.000023282, 1, 1, 5.000000000
1618223085.941840649, 0.000001455, 0.000002646, 0.000004120, 0.000008791, 0.000014680, 0.000025559, 0.000001455, 0.000002646, 0.000004120, 0.000008791, 0.000014680, 0.000025559, 1, 1, 7.000000000
